UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4554,2297,26-I-1,MCF,Non,5,,,01/09/2020,17/02/2020,18/03/2020,Sciences économiques,Villeurbanne,
0691775E,UNIVERSITE LYON 2 (LUMIERE),4448 *,,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Le/La collègue recruté.e interviendra principalement au sein du département GEA de l¿IUT Lumière dans des enseignements en économie de niveau DUT et LP (en CM, TD et TP).",Bron,S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4332 *,0598,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,- Science économique générale - Mathématiques et statistiques - Économie internationale,Lyon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4549 *,2179,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Économie et institutions,"90, rue de Tolbiac. 75634 Paris cedex 13",
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4550 *,1821,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Economie de la mondialisation commerciale et financière,Centre Pierre Mendes France,
0755976N,UNIVERSITE DE PARIS,7 *,,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"ECONOMETRIE DE LA SANTE, ECONOMETRIE APPLIQUEE",FACULTE SOCIETES ET HUMANITES,
0755976N,UNIVERSITE DE PARIS,38 *,,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,ECONOMIE NUMERIQUE (INSTITUTIONNALISTE ET QUANTITATIVE),FACULTE SOCIETES ET HUMANITES,
0772894C,UNIVERSITE GUSTAVE EIFFEL,6 *,,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Ville et environnement,Champs-sur-Marne,
0801344B,UNIVERSITE D'AMIENS,4491 *,,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"ECONOMIE DES ORGANISATIONS, INNOVATION ET TECHNOLOGIES DE L'INFORMATION ET DE LA COMMUNICATION",POLE UNIVERSITAIRE CATHEDRALE,
0860856N,UNIVERSITE DE POITIERS,4675 *,,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Les recherches du candidat doivent s inserer dans l un, au moins, des trois axes du CRIEF. Engagement souhaite dans les nouvelles pratiques pedagogiques et les responsabilites collectives",Poitiers,
0911975C,UNIVERSITE D'EVRY VAL D'ESSONNE,4210 *,,26-I-3,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Maitre de conférence en Science EconomiqueFinance et Economie Bancaire et Financière,EVRY,
0912408Y,UNIVERSITE PARIS SACLAY,29 *,,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Economie géographique et urbaine, Economie de l¿innovation, Economie internationale, Economie des réseaux",SCEAUX,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4592 *,181,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Economie du droit, économie industrielle, de la propriété intellectuelle, de l¿internet et données personnelles.",NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4593 *,183,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Solides compétences théoriques et empiriques (économétrie/analyse de données) en monnaie-banque-finance.,NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4594 *,187,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Economie comportementale et expérimentaleSolides compétences requises en économie comportementale et en économie expérimentale.,NANTERRE,
0921204J,UNIVERSITE PARIS 10 (NANTERRE),4595 *,420,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Microéconomie de l¿entreprise et des marchés ; collecte et traitement des données pertinentes ; ouverture aux data sciences.,NANTERRE,
0931238R,UNIVERSITE PARIS 13,4361 *,0939,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Economie quantitative, Economie appliquée et économétie appliquée",Villetaneuse,
0931238R,UNIVERSITE PARIS 13,4370 *,1301,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Economie générale, économie d'entreprise, marchés, institutions",Bobigny,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4718 *,1035,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Economie internationale et Economie monétaire en anglais,"Creteil, Campus Centre",
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4720 *,1302,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Economie d¿entreprise et Economie de l¿environnement en anglais,"Creteil, Campus Centre",
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4732 *,0034,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,"Économie internationale, macroéconomie",Campus du mail des meches,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4734 *,Creation,26-I-1,MCF,Non,5,,,01/09/2020,25/02/2020,26/03/2020,Economie de la santé,Campus du mail des meches,
0134009M,UNIVERSITE AIX-MARSEILLE,866 *,82024,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Management international,Aix en Provence,
0134009M,UNIVERSITE AIX-MARSEILLE,870 *,56601,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Management logistique et développement durable,AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,871 *,56632,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Gestion des ressources humaines, analyse du travail",AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,872 *,56640,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Entrepreneuriat et innovation,AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,874 *,57409,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management international, Finance internationale",AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,876 *,51747,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Finance, Audit, Contrôle dans un contexte RSE",Puyricard,
0134009M,UNIVERSITE AIX-MARSEILLE,877 *,52034,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Finance et Comptabilité dans un contexte RSE,Puyricard,
0141408E,UNIVERSITE DE CAEN,4453 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Fiscalité - Finance d'entreprise,CAEN,
0211237F,UNIVERSITE DE DIJON,4490 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Sciences de gestion - Marketing,Auxerre,
0211237F,UNIVERSITE DE DIJON,4498 *,1278,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Gestion des Ressources Humaines,Dijon,
0311086M,UNIV. TOULOUSE 3 (IUT),4627 *,2131,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management des organisations ¿ Sciences de GestionENSEIGNEMENT : Gestion et management des organisations, stratégie, contrôle de gestionRECHERCHE : Enjeux managériaux, transformations sociétales",AUCH,
0311086M,UNIV. TOULOUSE 3 (IUT),4628 *,2175,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management des org ¿ Sc de GestionENS:stratégie, management des organisations (marchandes et non marchandes),innovations managérialesRECHERCHE: Enjeux managériaux, transformations sociétales",Castres,
0311086M,UNIV. TOULOUSE 3 (IUT),4629 *,2189,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management des organisations ¿ Sciences de GestionEns: Management et FiscalitéRecherche: Enjeux managériaux, transformations sociétales",Toulouse,
0311382J,UNIVERSITE TOULOUSE 1,4219,,26-I-1,MCF,Non,6,,,01/09/2020,17/02/2020,18/03/2020,- Comptabilité-contrôle-audit.- Enseignement de niveau master et doctoral en langue anglaise.- Publications dans les revues académiques internationales de haut niveau.,Toulouse,
0311382J,UNIVERSITE TOULOUSE 1,4220,,26-I-1,MCF,Non,6,,,01/09/2020,17/02/2020,18/03/2020,- Ressources humaines.- Enseignement de niveau master et doctoral en langue anglaise.- Publications dans les revues académiques internationales de haut niveau.,Toulouse,
0311382J,UNIVERSITE TOULOUSE 1,4221,,26-I-1,MCF,Non,6,,,01/09/2020,17/02/2020,18/03/2020,Voir pièce jointe,IUT Rodez,
0342321N,UNIVERSITE DE MONTPELLIER,367 *,06MCF0546,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Management des organisations,Nimes,
0350936C,UNIVERSITE RENNES 1,4499 *,0614,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Il est attendu des compétences dans le champ du contrôle de gestion en relation avec les Progiciels de Gestion Intégré, la gouvernance des Systèmes d'Information et l'Informatique Décisionnelle.",Rennes,
0370800U,UNIVERSITE DE TOURS,4454,1251,26-I-1,MCF,Non,6,,,01/09/2020,06/02/2020,09/03/2020,Marketing digital / systèmes d¿information (spécialisation numérique),TOURS,
0383546Y,UNIVERSITE GRENOBLE ALPES,11 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Comptabilité/Contrôle de gestion/Finance,Valence,
0383546Y,UNIVERSITE GRENOBLE ALPES,13 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management stratégique des achats, relations client-fournisseur, supply chain management",Grenoble,
0420957M,UNIV. SAINT-ETIENNE (IUT ST ETIENNE),4312 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,MARKETING,IUT ST ETIENNE,
0420957M,UNIV. SAINT-ETIENNE (IUT ST ETIENNE),4313 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,STRATEGIE - ENTREPRENEURIAT,IUT ST ETIENNE,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4304 *,0380,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,SCIENCES DE GESTION,ST ETIENNE,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4305 *,0722,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,COMPTABILITE CONTROLE AUDIT FINANCE,ST ETIENNE,S
0440139M,UNIV. NANTES (IUT NANTES),4589 *,0743,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,sciences de gestion,CARQUEFOU,
0450855K,UNIVERSITE D'ORLEANS,4408 *,MCF0448,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Stratégie, financement de l'entrepreneuriat",UFR DEG - ORLEANS,
0450855K,UNIVERSITE D'ORLEANS,4409 *,MCF0968,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Enseignement : Marketing, management, stratégie - Recherche dans un des thèmes du laboratoire : Management des hommes et des projets, Marketing, Finance contrôle Audit",IUT ORLEANS,
0490970N,UNIVERSITE D'ANGERS,4346 *,0600MCF0621,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Sciences de gestion Marketing, marketing expérientiel, sensoriel, gastronomie.L¿enseignant renforcera l¿équipe pédagogique dans le champ du patrimoine immatériel et notamment de la gastronomie.",ANGERS,
0511296G,UNIVERSITE DE REIMS,4408 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Marketing, distribution, négociation, commerceGestion/marketing des biens de luxe et du champagne",Reims,
0511296G,UNIVERSITE DE REIMS,4430 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Comptabilité financière, Consolidation et normes comptables internationales, Finance d'entreprise et des groupes, comptabilité écologique, Finance Durable",Reims,
0511296G,UNIVERSITE DE REIMS,4431 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management, Organisation, Méthodologie, Stratégie des organisations, Management des organisations de la santé, évolutions du système de santé",Reims,
0542493S,UNIVERSITE DE LORRAINE,1274 *,06MCF0248,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Sciences de gestion,NANCY,
0542493S,UNIVERSITE DE LORRAINE,1317 *,06MCF0568,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Marketing, Études de marché, Comportement du consommateur",METZ,
0542493S,UNIVERSITE DE LORRAINE,1318 *,06MCF0804,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Sciences de Gestion,Sarreguemines,S
0595964M,UNIVERSITE DU LITTORAL,4258 *,0241,26-I-1,MCF,Non,6,5,,01/09/2020,25/02/2020,26/03/2020,"Maître de conférences en finance. Enseignement de Comptabilité générale, d¿Analyse financière, de Comptabilité analytique, de Contrôle de gestion, de Finance d'entreprise et de fiscalité.",DUNKERQUE/BOULOGNE SUR MER,
0597132G,UNIV. POLYTECHNIQUE HAUTS-DE-FRANCE,7 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Sciences de gestion orientation Marketing,SITE DE CAMBRAI,
0601983E,UNIV. AMIENS (IUT BEAUVAIS),4510 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"FINANCE D' ENTREPRISE, CONTROLE, ANALYSE FINANCIERE",BEAUVAIS  et CREIL,
0673021V,UNIVERSITE DE STRASBOURG,4635 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Achat international, logistique, marketing industriel",Strasbourg,
0680053N,UNIV. MULHOUSE (IUT COLMAR),4228 *,06 MCF 0059,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Marketing ¿ Comportement du consommateur,IUT de Colmar,
0680053N,UNIV. MULHOUSE (IUT COLMAR),4229 *,06 MCF 0528,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Théorie des organisations / Stratégie / Management,IUT de Colmar,
0691774D,UNIVERSITE LYON 1 (CLAUDE BERNARD),4555,2390,26-I-1,MCF,Non,6,,,01/10/2020,17/02/2020,18/03/2020,Sciences de gestion,Villeurbanne,S
0691775E,UNIVERSITE LYON 2 (LUMIERE),4444 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Sciences de gestion - Entrepreneuriat en ESS,Lyon,S
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4330 *,0657,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,- Stratégie / Entrepreneuriat - Management des organisations - Logistique,Lyon,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4331 *,0716,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,- E-commerce/e-marketing - Négociation,Lyon,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4335 *,0711,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Gestion des ressources humaines,Lyon et Bourg-en-Bresse,
0692437Z,UNIVERSITE LYON 3 (JEAN MOULIN),4337 *,0522,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Finance,Lyon et Bourg-en-Bresse,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4273 *,359,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,E:Comportement organisationnel:management du changement organisationnel et innovation managériale.R:Intégration dans l'un des deux axes du laboratoire IREGE.,ANNECY,S
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4274 *,634,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,E:Assurer les enseignements de sciences de gestion généralistes.R:Insertion dans l'un des deux axes de recherche de l'IREGE.,ANNECY,S
0750736T,UNIVERSITE PARIS-DAUPHINE,4260 *,0121,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Comptabilité, contrôle, audit",PARIS,
0750736T,UNIVERSITE PARIS-DAUPHINE,4264 *,0174,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Comptabilité - Contrôle - Audit,PARIS,
0750736T,UNIVERSITE PARIS-DAUPHINE,4265 *,0057,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Marketing,PARIS,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4560 *,332,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management général - Compténces dans les principales disciplines enseignées en licence, à l¿exclusion des disciplines quantitatives.",Centre Pantheon,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4562 *,3440,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Marketing digital. Interface graphique homme machine, typographie des sites web.",Centre Pantheon,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4267 *,0600MCF0563,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,gestion des ressources humaines et comportement organisationnel,Paris,
0751718K,UNIVERSITE PARIS 2 (PANTHEON-ASSAS),4268 *,0600MCF0278,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,gestion internationale des ressources humaines et management interculturel,Paris,
0753471R,CONSERVATOIRE NAT. DES ARTS ET METIERS,4225 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,MANAGEMENT ET INNOVATION DES ORGANISATIONS PUBLIQUES ET PRIVEES,CNAM,
0772347H,UNIV. PARIS 12 (IUT S&MARNE;),4747 *,1435,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Comptabilité, contrôle de gestion",Campus de Fontainebleau,S
0772894C,UNIVERSITE GUSTAVE EIFFEL,7 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Stratégie,Champs-sur-Marne,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4208,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Management des organisations. Qualité. Transformations digitales,Guyancourt,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4210,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Marketing, Management des organisations, Management stratégique et international",Rambouillet,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4222,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management stratégique, management des organisations, management public, RSE",MANTES-EN-YVELINES,
0801344B,UNIVERSITE D'AMIENS,4496 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"MARKETING, COMPORTEMENT DU CONSOMMATEUR, MARKETING DE LA DISTRIBUTION",POLE UNIVERSITAIRE CATHEDRALE,
0811293R,INSTITUT NATIONAL UNIV. D'ALBI,4153 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Sciences de Gestion,RODEZ,
0860856N,UNIVERSITE DE POITIERS,4658 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Strategie, Industrie, RSE, Chaine de Valeur",Poitiers,
0860856N,UNIVERSITE DE POITIERS,4659 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management International, Strategie a l international",Poitiers,
0860856N,UNIVERSITE DE POITIERS,4660 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Management et commerce international. Logistique. Management de la Supply chain.,Poitiers,
0870669E,UNIVERSITE DE LIMOGES,4338 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Entrepreneuriat social, innovation sociale, innovation numérique et Business Models",LIMOGES,
0900231M,U. BESANCON (IUT BELFORT-MONTBELIARD,4540 *,0970,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Webmarketing,Belfort-Montbeliard,
0920956P,UNIV. PARIS 10 (IUT VILLE D'AVRAY),4620 *,ORE2,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management de l'innovation, marketing digital et design thinking",NANTERRE,
0931238R,UNIVERSITE PARIS 13,4362 *,0848,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Comptabilité, contrôle de gestion et finance d'entreprise",Villetaneuse,
0931238R,UNIVERSITE PARIS 13,4367 *,0628,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Stratégie, comptabilité",Villetaneuse,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4719 *,0867,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Commerce électronique ¿ Marketing Digital - Entreprise Numérique ¿ Cyber-sécurité,CMC,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4721 *,0494,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Comptabilité et finance en anglais,CMC,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4731 *,1559,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Comptabilité, finance",Campus du mail des meches,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4733 *,1586,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Management,Campus du mail des meches,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4735 *,Creation,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,"Management, management de la santé",Campus du mail des meches,
0952259P,CY CERGY PARIS UNIVERSITE,15 *,,26-I-1,MCF,Non,6,,,01/09/2020,25/02/2020,26/03/2020,Marketing,CERGY,
9840349G,UNIVERSITE DE POLYNESIE FRANCAISE,4191 *,MCF07,26-I-1,MCF,Non,6,,,24/08/2020,25/02/2020,26/03/2020,Contact : Vincent DROPSY (responsable de l¿équipe pédagogique de la licence économie et gestion) : vincent.dropsy@upf.pf,DEG,
0134009M,UNIVERSITE AIX-MARSEILLE,878 *,57133,26-I-1,MCF,Non,7,70,,01/09/2020,25/02/2020,26/03/2020,Éducation et Formation des enseignants en apprentissages fondamentaux en français,AIX MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,879 *,57153,26-I-1,MCF,Non,7,70,,01/09/2020,25/02/2020,26/03/2020,Education et Formation des enseignants en apprentissages fondamentaux en français,AIX MARSEILLE,
0211237F,UNIVERSITE DE DIJON,4473 *,0926,26-I-1,MCF,Non,7,,,01/09/2020,25/02/2020,26/03/2020,Linguistique française et morphosyntaxe,DIJON,
0251215K,UNIVERSITE DE BESANCON,4541 *,0839,26-I-1,MCF,Non,7,,,01/09/2020,25/02/2020,26/03/2020,Didactique du FLE,BESANCON,
0251215K,UNIVERSITE DE BESANCON,4542 *,0875,26-I-1,MCF,Non,7,71,,01/09/2020,25/02/2020,26/03/2020,"Discours, Communications, Institutions (Sciences du langage / Sciences de l'Information Communication)",BESANCON,
0312877J,ESPE ACADEMIE TOULOUSE,4548,,26-I-1,MCF,Non,7,,,01/09/2020,10/02/2020,12/03/2020,Profil : Didactique du français et formation des enseignant.e.s,TOULOUSE CROIX DE PIERRE ET ST AGNE,
0333296D,ESPE ACADEMIE BORDEAUX,489,0149,26-I-2,MCF,Non,7,9,,01/09/2020,04/02/2020,09/03/2020,SCIENCES DU LANGAGE -LITTÉRATURE FRANÇAISE,INSPE ACADEMIE BORDEAUX - SITE  DORDOGNE,S
0341089Z,UNIVERSITE MONTPELLIER 3 (PAUL VALERY),4293 *,325,26-I-1,MCF,Non,7,,,01/09/2020,25/02/2020,26/03/2020,Acquisition du Français langue étrangère / seconde et analyse de discours,Montpellier,
0370800U,UNIVERSITE DE TOURS,4456,0325,26-I-1,MCF,Non,7,,,01/09/2020,06/02/2020,09/03/2020,"Sémantique, pragmatique, analyse du discours",Tours,
0542493S,UNIVERSITE DE LORRAINE,1265 *,07MCF0111,26-I-1,MCF,Non,7,,,01/09/2020,25/02/2020,26/03/2020,FLE et didactique des langues et du plurilinguisme,LORRAINE,
0542493S,UNIVERSITE DE LORRAINE,1315 *,07/11MCF1152,26-I-1,MCF,Non,7,11,,01/09/2020,25/02/2020,26/03/2020,"Etudes anglophones, Langues pour Spécialistes d'Autres Disciplines (LANSAD), Anglais de Spécialité, Apprentissage de l'Anglais (Didactique), Linguistique de Corpus",EPINAL,
0730858L,UNIVERSITE DE SAVOIE MONT-BLANC,4275 *,428,26-I-1,MCF,Non,7,,,01/10/2020,25/02/2020,26/03/2020,E:Didactique du FLE.Grammaire française.Didactique de la culture.R:Didactique de la grammaire.Intercompréhension des langues romanes.Didactique de la culture.,CHAMBERY,S
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4297 *,,26-I-1,MCF,Non,7,11,27,01/09/2020,25/02/2020,26/03/2020,"Traducteur, Traductologue",CAMPUS NATION,S
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4300 *,,26-I-1,MCF,Non,7,,,01/09/2020,25/02/2020,26/03/2020,"Sciences du langage, sociolinguistique",CAMPUS NATION,S
0751719L,UNIVERSITE PARIS 3 (SORBONNE NOUVELLE),4310 *,,26-I-1,MCF,Non,7,,,01/09/2020,25/02/2020,26/03/2020,Didactique du Français Langue Etrangère et Méthodologies d¿enseignement des langues,CAMPUS NATION,S
0755890V,UNIVERSITE SORBONNE UNIVERSITE,189,0175-IU,26-I-1,MCF,Non,7,9,,01/09/2020,31/01/2020,05/03/2020,Formation initiale et continue des enseignants du premier et du second degrés en Lettres.,"10, rue Molitor",
